ID,Reviews,Ratings
2722,"I agree with another reviewer who said that these are extremely large earrings.However, I am actually returning mine for that reason. In my opinion, they aregaudy and look phony, and they are not at all what I wanted. I feel terrible aboutthis, too, as I had requested them as a gift, expecting stones more than half thesize and more useful for everyday wear.If you are shopping for jewlery on Amazon, please pay attention to size! If you areunsure, PLEASE double check! I wish I had saved myself the trouble! Hopefully, Amazonwill begin including scale-reference photographs for products such as these.
",1
2724,"I was lying down to go to sleep when I felt something weird in my mouth. Well it turned out that the top ball from the tongue ring had some how undone itself, and fell in my throat. This is not the first time that one of the acrylic tongue rings that I have orderd from this web site have done this. Most of them the ball from the top cracks and it just comes off. It's quite irritating.
",1
2736,"I purchased the earrings for my 17 year old daughter. The SECOND time she wore them one of the backs fell off and she lost the earring and the other earring lost 3 of the stones. We are extremely disappointed at the terrible quality of the earrings. I did not save the receipt because I thought everything would be fine but now felt I totally wasted my money and wished I could get a refund!!!
",1
2741,"I bought this product and within a week it broke. I took it to get fixed and to get this product fixed it cost more than the bracelet. This is the first product that I have been dissatisfied with and probably will not buy any more jewelry from Amazon.Com.
",1
2746,"This bracelet did not come with the nice suede box, as advertised. It came in a small square cheap cardboard box. Although, it is obviously an inexpensive bracelet...it looked cheap as can be. Luckily, it IS inexpensive so I can't get too mad.
",1
2756,"beautiful at first[three days] then it all went down hill from there.the ring is gray and the stones look like i dipped them in vaseline very cloudy looking.my finger is green and i am out 50.00 bucks.all of the awsome reviews had to come from the makers of this ring.not happy.
",1
2761,"This ring I ordered because I loved their Jessica Simpson replica, however it is uncomparable. The main diamond is on the large size however, the diamonds all around the wedding band and engagement ring are so tiny you need a magnifying glass to see them. Additionally, the wedding band width is SO THIN, it is obvious that it is not real. The silver is also too shiny making it look cheap. I did not return the item, good enough for wearing around the kids. I would NOT go out of the house with this one... not worth it in my opinion. I was very disappointed.
",1
2855,"DID NOT RECEIVE THE ITEM I ORDERED! VERY DISAPPOINTED IN AMAZON, AND I AM A REGULAR CUSTOMER! I RECEIVED A SINGLE ROW BAND. NOT STACKING!
",1
2980,"Well, that will teach me to not check out merchandise before I wrap it up for Christmas. I ordered this for my daughter for Christmas, paid the one day shipping for $3.99. It came in the mail and I did not take it out of the plastic wrapping it was in when it arrived. I put it right in to the gift bag. My daughter opened it thie morning and the chain is broken, not even at the clasp. It is broke right in one of the chain links!!! Thanks for NOTHING.
",1
2981,"When I received this locket, I was very disappointed. It doesn't close correctly, and has light scratches all over it as though it had been rattling around someone's desk drawer for a year.
",1
3058,"I ordered two of these, one was for a gift for a friend. Each necklace is suppose to come in a nice gift box and both necklaces should have batteries installed in them and a set of spare ones. I received only one necklace in a nice box and it did NOT even have batteries IN the necklace, I attempted to install the spares that were provided and those were dead. The other necklace which should have been in a nice box, because thats what I paid for, was carelessly thrown in a plastic bag. And to top it all off it took a week to get here and Im a Prime Member. This company business model is poor, now Im faced with going to the battery store to get batteries for the first one cause there is no time to return these as I see my friend this weekend. Also both necklaces were completely different. This company should not be on Amazon. Period. Dont buy from them.
",1
